OrderID,Date,Product,Category,BaseCost,SellingPrice,Quantity,TotalSales,CustomerName,CustomerLocation,PaymentMethod,Status
ORD815,14-12-2019,Book,Books,209,240.35,1,240.35,Rashi Yadav,Pune,Amazon Pay,Completed
ORD816,14-12-2019,Book,Books,209,240.35,5,1201.75,Reyansh Yadav,Pune,PayPal,Pending
ORD817,16-12-2019,Jeans,Clothing,1672,2424.4,1,2424.4,Gagan Kumar,Kolkata,Gift Card,Cancelled
ORD818,16-12-2019,Smartphone,Electronics,6260.6,6980.56,1,6980.56,Ishaan Singh,Mumbai,PayPal,Completed
ORD819,16-12-2019,Running Shoes,Footwear,2351.25,3056.62,4,12226.48,Falguni Patel,Chennai,PayPal,Completed
ORD820,18-12-2019,Book,Books,209,240.35,5,1201.75,Yuvraj Desai,Hyderabad,Credit Card,Pending
ORD821,19-12-2019,Smartphone,Electronics,6260.6,6980.56,5,34902.8,Krish Desai,Hyderabad,PayPal,Completed
ORD822,19-12-2019,Headphones,Electronics,2612.5,3135,2,6270,Deepika Singh,Mumbai,PayPal,Pending
ORD823,20-12-2019,Smartwatch,Electronics,2090,2560.25,3,7680.75,Harsh Desai,Hyderabad,Debit Card,Pending
ORD824,21-12-2019,T-Shirt,Clothing,782.71,1213.19,2,2426.38,Rishabh Patel,Chennai,PayPal,Pending
ORD825,22-12-2019,Headphones,Electronics,2612.5,3135,5,15675,Saisha Jain,Ahmedabad,Debit Card,Pending
ORD826,22-12-2019,T-Shirt,Clothing,782.71,1213.19,1,1213.19,Disha Jain,Ahmedabad,Credit Card,Pending
ORD827,24-12-2019,Jeans,Clothing,1672,2424.4,5,12122,Varun Singh,Mumbai,PayPal,Completed
ORD828,26-12-2019,Refrigerator,Home Appliances,20900,24035,1,24035,Uday Desai,Hyderabad,PayPal,Completed
ORD829,30-12-2019,Laptop,Electronics,39187.5,46045.31,4,184181.24,Tathya Menon,Lucknow,Amazon Pay,Completed
ORD830,30-12-2019,Jeans,Clothing,1672,2424.4,5,12122,Disha Jain,Ahmedabad,Credit Card,Cancelled
ORD831,04-01-2020,T-Shirt,Clothing,817.91,1267.76,2,2535.52,Shanaya Jain,Ahmedabad,Gift Card,Cancelled
ORD832,04-01-2020,Washing Machine,Home Appliances,17472,20966.4,5,104832,Tanish Menon,Lucknow,Debit Card,Completed
ORD833,05-01-2020,Jeans,Clothing,1747.2,2533.44,2,5066.88,Hrehaan Menon,Lucknow,PayPal,Completed
ORD834,06-01-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Saisha Jain,Ahmedabad,Debit Card,Pending
ORD835,08-01-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Varun Singh,Mumbai,Credit Card,Pending
ORD836,09-01-2020,Jeans,Clothing,1747.2,2533.44,2,5066.88,Aaradhya Sharma,Bengaluru,Gift Card,Cancelled
ORD837,10-01-2020,Laptop,Electronics,40950,48116.25,2,96232.5,Yuvaan Patel,Chennai,Gift Card,Pending
ORD838,10-01-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Ruhi Yadav,Pune,Credit Card,Pending
ORD839,10-01-2020,Book,Books,218.4,251.16,1,251.16,Yashvi Gupta,Delhi,Gift Card,Pending
ORD840,14-01-2020,T-Shirt,Clothing,817.91,1267.76,3,3803.28,Manya Yadav,Pune,PayPal,Pending
ORD841,14-01-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Eklavya Gupta,Delhi,Debit Card,Pending
ORD842,15-01-2020,Running Shoes,Footwear,2457,3194.1,5,15970.5,Tanvi Gupta,Delhi,PayPal,Pending
ORD843,17-01-2020,Smartwatch,Electronics,2184,2675.4,2,5350.8,Parth Patel,Chennai,Debit Card,Cancelled
ORD844,17-01-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Ishika Yadav,Pune,PayPal,Completed
ORD845,18-01-2020,Smartphone,Electronics,6542.17,7294.52,5,36472.6,Varun Singh,Mumbai,Gift Card,Completed
ORD846,19-01-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Samar Reddy,Jaipur,Credit Card,Completed
ORD847,21-01-2020,Smartphone,Electronics,6542.17,7294.52,2,14589.04,Jhanvi Gupta,Delhi,PayPal,Cancelled
ORD848,22-01-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Devansh Desai,Hyderabad,PayPal,Cancelled
ORD849,23-01-2020,Washing Machine,Home Appliances,17472,20966.4,1,20966.4,Trisha Kumar,Kolkata,Debit Card,Pending
ORD850,23-01-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Avani Desai,Hyderabad,Amazon Pay,Completed
ORD851,23-01-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Neel Singh,Mumbai,Credit Card,Pending
ORD852,24-01-2020,Headphones,Electronics,2730,3276,4,13104,Bhavya Reddy,Jaipur,Gift Card,Cancelled
ORD853,27-01-2020,T-Shirt,Clothing,817.91,1267.76,1,1267.76,Dhruv Yadav,Pune,Credit Card,Completed
ORD854,28-01-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Riya Kumar,Kolkata,PayPal,Completed
ORD855,28-01-2020,Book,Books,218.4,251.16,1,251.16,Aaditya Desai,Hyderabad,Credit Card,Pending
ORD856,28-01-2020,T-Shirt,Clothing,817.91,1267.76,3,3803.28,Eesha Menon,Lucknow,Debit Card,Completed
ORD857,28-01-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Pranav Desai,Hyderabad,Debit Card,Completed
ORD858,30-01-2020,Smartwatch,Electronics,2184,2675.4,2,5350.8,Sara Menon,Lucknow,Debit Card,Completed
ORD859,30-01-2020,Laptop,Electronics,40950,48116.25,1,48116.25,Arjun Kumar,Kolkata,Credit Card,Cancelled
ORD860,02-02-2020,Jeans,Clothing,1747.2,2533.44,5,12667.2,Tanvi Gupta,Delhi,Debit Card,Pending
ORD861,02-02-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Zoya Kumar,Kolkata,PayPal,Cancelled
ORD862,03-02-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Myra Jain,Ahmedabad,Credit Card,Cancelled
ORD863,05-02-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Yuvraj Desai,Hyderabad,Debit Card,Cancelled
ORD864,08-02-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Gia Reddy,Jaipur,Amazon Pay,Completed
ORD865,09-02-2020,T-Shirt,Clothing,817.91,1267.76,5,6338.8,Gaurav Sharma,Bengaluru,Credit Card,Pending
ORD866,09-02-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Palak Kumar,Kolkata,Amazon Pay,Completed
ORD867,09-02-2020,Refrigerator,Home Appliances,21840,25116,5,125580,Rohan Desai,Hyderabad,Gift Card,Pending
ORD868,11-02-2020,Headphones,Electronics,2730,3276,5,16380,Yashvi Gupta,Delhi,Amazon Pay,Completed
ORD869,14-02-2020,T-Shirt,Clothing,817.91,1267.76,5,6338.8,Shruti Reddy,Jaipur,Amazon Pay,Completed
ORD870,15-02-2020,Running Shoes,Footwear,2457,3194.1,5,15970.5,Quasar Desai,Hyderabad,Credit Card,Cancelled
ORD871,17-02-2020,Refrigerator,Home Appliances,21840,25116,3,75348,Sia Reddy,Jaipur,Credit Card,Completed
ORD872,18-02-2020,Headphones,Electronics,2730,3276,3,9828,Ruhi Yadav,Pune,Debit Card,Cancelled
ORD873,19-02-2020,T-Shirt,Clothing,817.91,1267.76,1,1267.76,Gia Reddy,Jaipur,Credit Card,Completed
ORD874,22-02-2020,Jeans,Clothing,1747.2,2533.44,5,12667.2,Ishika Yadav,Pune,Debit Card,Pending
ORD875,24-02-2020,Refrigerator,Home Appliances,21840,25116,1,25116,Tanvi Gupta,Delhi,Credit Card,Cancelled
ORD876,25-02-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Aarav Sharma,Bengaluru,Amazon Pay,Completed
ORD877,25-02-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Om Sharma,Bengaluru,Credit Card,Cancelled
ORD878,26-02-2020,Headphones,Electronics,2730,3276,3,9828,Naisha Kumar,Kolkata,Gift Card,Pending
ORD879,28-02-2020,Jeans,Clothing,1747.2,2533.44,4,10133.76,Avani Desai,Hyderabad,Amazon Pay,Pending
ORD880,29-02-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Varun Singh,Mumbai,Gift Card,Pending
ORD881,01-03-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Meher Sharma,Bengaluru,Credit Card,Pending
ORD882,01-03-2020,Refrigerator,Home Appliances,21840,25116,5,125580,Bhavya Reddy,Jaipur,PayPal,Cancelled
ORD883,02-03-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Xylo Kumar,Kolkata,Debit Card,Cancelled
ORD884,02-03-2020,Smartphone,Electronics,6542.17,7294.52,3,21883.56,Arjun Kumar,Kolkata,Gift Card,Cancelled
ORD885,02-03-2020,Washing Machine,Home Appliances,17472,20966.4,1,20966.4,Advik Gupta,Delhi,Amazon Pay,Completed
ORD886,03-03-2020,Headphones,Electronics,2730,3276,2,6552,Lara Gupta,Delhi,Debit Card,Completed
ORD887,05-03-2020,Jeans,Clothing,1747.2,2533.44,2,5066.88,Prisha Gupta,Delhi,Gift Card,Cancelled
ORD888,05-03-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Lara Gupta,Delhi,PayPal,Cancelled
ORD889,06-03-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Vanya Yadav,Pune,Credit Card,Pending
ORD890,07-03-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Falguni Patel,Chennai,PayPal,Cancelled
ORD891,08-03-2020,T-Shirt,Clothing,817.91,1267.76,1,1267.76,Falguni Patel,Chennai,Debit Card,Completed
ORD892,09-03-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Ojas Gupta,Delhi,Credit Card,Cancelled
ORD893,09-03-2020,Washing Machine,Home Appliances,17472,20966.4,5,104832,Manya Yadav,Pune,Amazon Pay,Pending
ORD894,10-03-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Palak Kumar,Kolkata,Debit Card,Completed
ORD895,11-03-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Jatin Jain,Ahmedabad,Gift Card,Pending
ORD896,11-03-2020,T-Shirt,Clothing,817.91,1267.76,2,2535.52,Eklavya Gupta,Delhi,Gift Card,Cancelled
ORD897,12-03-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Aarav Sharma,Bengaluru,Credit Card,Pending
ORD898,13-03-2020,Jeans,Clothing,1747.2,2533.44,5,12667.2,Ira Sharma,Bengaluru,Credit Card,Cancelled
ORD899,17-03-2020,Headphones,Electronics,2730,3276,1,3276,Avni Kumar,Kolkata,PayPal,Completed
ORD900,17-03-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Ishika Yadav,Pune,PayPal,Completed
ORD901,18-03-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Ananya Patel,Chennai,Credit Card,Completed
ORD902,19-03-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Vrinda Singh,Mumbai,Gift Card,Completed
ORD903,20-03-2020,Running Shoes,Footwear,2457,3194.1,5,15970.5,Zoya Kumar,Kolkata,Gift Card,Pending
ORD904,21-03-2020,Jeans,Clothing,1747.2,2533.44,2,5066.88,Siya Singh,Mumbai,Gift Card,Cancelled
ORD905,21-03-2020,Headphones,Electronics,2730,3276,4,13104,Tejas Patel,Chennai,Gift Card,Cancelled
ORD906,21-03-2020,Headphones,Electronics,2730,3276,4,13104,Varun Singh,Mumbai,Gift Card,Cancelled
ORD907,22-03-2020,Book,Books,218.4,251.16,1,251.16,Xylo Kumar,Kolkata,Amazon Pay,Completed
ORD908,28-03-2020,Smartphone,Electronics,6542.17,7294.52,5,36472.6,Deepika Singh,Mumbai,PayPal,Completed
ORD909,29-03-2020,Laptop,Electronics,40950,48116.25,2,96232.5,Vivaan Reddy,Jaipur,PayPal,Completed
ORD910,30-03-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Rohan Desai,Hyderabad,Gift Card,Cancelled
ORD911,30-03-2020,Book,Books,218.4,251.16,1,251.16,Tejas Patel,Chennai,Debit Card,Cancelled
ORD912,31-03-2020,Washing Machine,Home Appliances,17472,20966.4,2,41932.8,Mishka Patel,Chennai,PayPal,Cancelled
ORD913,31-03-2020,Book,Books,218.4,251.16,5,1255.8,Advik Gupta,Delhi,PayPal,Pending
ORD914,31-03-2020,Book,Books,218.4,251.16,1,251.16,Hrehaan Menon,Lucknow,Credit Card,Pending
ORD915,01-04-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Ishaan Singh,Mumbai,Amazon Pay,Completed
ORD916,01-04-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Zoya Kumar,Kolkata,Credit Card,Cancelled
ORD917,02-04-2020,T-Shirt,Clothing,817.91,1267.76,2,2535.52,Mishka Patel,Chennai,Debit Card,Cancelled
ORD918,03-04-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Arjun Kumar,Kolkata,Gift Card,Pending
ORD919,04-04-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Waman Patel,Chennai,Gift Card,Cancelled
ORD920,06-04-2020,T-Shirt,Clothing,817.91,1267.76,5,6338.8,Waman Patel,Chennai,Credit Card,Pending
ORD921,08-04-2020,Refrigerator,Home Appliances,21840,25116,3,75348,Reyansh Yadav,Pune,Gift Card,Completed
ORD922,09-04-2020,Jeans,Clothing,1747.2,2533.44,2,5066.88,Manya Yadav,Pune,Amazon Pay,Cancelled
ORD923,10-04-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Dhruv Yadav,Pune,Credit Card,Cancelled
ORD924,12-04-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Prisha Gupta,Delhi,Amazon Pay,Completed
ORD925,12-04-2020,Running Shoes,Footwear,2457,3194.1,5,15970.5,Kavya Reddy,Jaipur,PayPal,Pending
ORD926,13-04-2020,Washing Machine,Home Appliances,17472,20966.4,4,83865.6,Palak Kumar,Kolkata,PayPal,Completed
ORD927,15-04-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Kabir Patel,Chennai,Amazon Pay,Completed
ORD928,16-04-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Aaditya Desai,Hyderabad,Debit Card,Cancelled
ORD929,16-04-2020,T-Shirt,Clothing,817.91,1267.76,2,2535.52,Gagan Kumar,Kolkata,Debit Card,Cancelled
ORD930,18-04-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Ira Sharma,Bengaluru,Gift Card,Pending
ORD931,18-04-2020,Headphones,Electronics,2730,3276,3,9828,Vedika Jain,Ahmedabad,Debit Card,Cancelled
ORD932,18-04-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Yuvaan Patel,Chennai,Credit Card,Pending
ORD933,19-04-2020,Refrigerator,Home Appliances,21840,25116,1,25116,Vedika Jain,Ahmedabad,Credit Card,Cancelled
ORD934,20-04-2020,Refrigerator,Home Appliances,21840,25116,3,75348,Hrehaan Menon,Lucknow,Credit Card,Cancelled
ORD935,20-04-2020,Running Shoes,Footwear,2457,3194.1,4,12776.4,Neel Singh,Mumbai,Debit Card,Pending
ORD936,20-04-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Sara Menon,Lucknow,Debit Card,Cancelled
ORD937,20-04-2020,Headphones,Electronics,2730,3276,4,13104,Kavya Reddy,Jaipur,Debit Card,Pending
ORD938,22-04-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Urvashi Sharma,Bengaluru,Credit Card,Pending
ORD939,22-04-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Ira Sharma,Bengaluru,Debit Card,Completed
ORD940,22-04-2020,Smartwatch,Electronics,2184,2675.4,2,5350.8,Yashvi Gupta,Delhi,PayPal,Cancelled
ORD941,26-04-2020,Washing Machine,Home Appliances,17472,20966.4,3,62899.2,Kairav Singh,Mumbai,Gift Card,Cancelled
ORD942,26-04-2020,Headphones,Electronics,2730,3276,3,9828,Vedika Jain,Ahmedabad,PayPal,Cancelled
ORD943,30-04-2020,T-Shirt,Clothing,817.91,1267.76,5,6338.8,Zia Yadav,Pune,PayPal,Completed
ORD944,30-04-2020,Smartwatch,Electronics,2184,2675.4,1,2675.4,Shlok Jain,Ahmedabad,Gift Card,Completed
ORD945,01-05-2020,Smartwatch,Electronics,2184,2675.4,2,5350.8,Kavya Reddy,Jaipur,Debit Card,Completed
ORD946,01-05-2020,Smartphone,Electronics,6542.17,7294.52,3,21883.56,Sara Menon,Lucknow,PayPal,Completed
ORD947,01-05-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Ira Sharma,Bengaluru,PayPal,Completed
ORD948,03-05-2020,Book,Books,218.4,251.16,1,251.16,Meher Sharma,Bengaluru,Gift Card,Pending
ORD949,04-05-2020,Book,Books,218.4,251.16,1,251.16,Arjun Kumar,Kolkata,Debit Card,Cancelled
ORD950,04-05-2020,Headphones,Electronics,2730,3276,1,3276,Samar Reddy,Jaipur,Credit Card,Completed
ORD951,05-05-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Ananya Patel,Chennai,Amazon Pay,Completed
ORD952,05-05-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Eesha Menon,Lucknow,PayPal,Cancelled
ORD953,06-05-2020,Smartwatch,Electronics,2184,2675.4,2,5350.8,Pranav Desai,Hyderabad,PayPal,Completed
ORD954,07-05-2020,Book,Books,218.4,251.16,5,1255.8,Manya Yadav,Pune,PayPal,Pending
ORD955,07-05-2020,Jeans,Clothing,1747.2,2533.44,4,10133.76,Falguni Patel,Chennai,Credit Card,Completed
ORD956,08-05-2020,Headphones,Electronics,2730,3276,3,9828,Manya Yadav,Pune,Debit Card,Pending
ORD957,08-05-2020,Book,Books,218.4,251.16,3,753.48,Parth Patel,Chennai,Amazon Pay,Pending
ORD958,09-05-2020,Headphones,Electronics,2730,3276,1,3276,Shlok Jain,Ahmedabad,Credit Card,Completed
ORD959,10-05-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Bhavya Reddy,Jaipur,Debit Card,Pending
ORD960,11-05-2020,Refrigerator,Home Appliances,21840,25116,4,100464,Tejas Patel,Chennai,Gift Card,Cancelled
ORD961,11-05-2020,T-Shirt,Clothing,817.91,1267.76,4,5071.04,Avani Desai,Hyderabad,Credit Card,Pending
ORD962,12-05-2020,Smartwatch,Electronics,2184,2675.4,1,2675.4,Lara Gupta,Delhi,Debit Card,Pending
ORD963,12-05-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Aaditya Desai,Hyderabad,Credit Card,Cancelled
ORD964,14-05-2020,Smartphone,Electronics,6542.17,7294.52,2,14589.04,Ishika Yadav,Pune,PayPal,Completed
ORD965,14-05-2020,Jeans,Clothing,1747.2,2533.44,4,10133.76,Akira Gupta,Delhi,Credit Card,Completed
ORD966,14-05-2020,Smartwatch,Electronics,2184,2675.4,4,10701.6,Gagan Kumar,Kolkata,Debit Card,Cancelled
ORD967,15-05-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Prisha Gupta,Delhi,Debit Card,Cancelled
ORD968,16-05-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Naisha Kumar,Kolkata,PayPal,Completed
ORD969,17-05-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Lakshya Menon,Lucknow,Amazon Pay,Completed
ORD970,18-05-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Xylo Kumar,Kolkata,Gift Card,Pending
ORD971,19-05-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Gagan Kumar,Kolkata,Amazon Pay,Completed
ORD972,21-05-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Krish Desai,Hyderabad,PayPal,Completed
ORD973,23-05-2020,Headphones,Electronics,2730,3276,3,9828,Disha Jain,Ahmedabad,PayPal,Cancelled
ORD974,25-05-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Ananya Patel,Chennai,Amazon Pay,Completed
ORD975,26-05-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Ananya Patel,Chennai,PayPal,Completed
ORD976,27-05-2020,Refrigerator,Home Appliances,21840,25116,5,125580,Pranav Desai,Hyderabad,PayPal,Cancelled
ORD977,28-05-2020,Headphones,Electronics,2730,3276,2,6552,Riya Kumar,Kolkata,Debit Card,Completed
ORD978,29-05-2020,Smartphone,Electronics,6542.17,7294.52,2,14589.04,Amara Yadav,Pune,Credit Card,Cancelled
ORD979,29-05-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Yuvraj Desai,Hyderabad,Amazon Pay,Completed
ORD980,29-05-2020,Smartphone,Electronics,6542.17,7294.52,2,14589.04,Amara Yadav,Pune,Credit Card,Completed
ORD981,29-05-2020,Running Shoes,Footwear,2457,3194.1,3,9582.3,Ruhi Yadav,Pune,Amazon Pay,Completed
ORD982,30-05-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Vidhi Gupta,Delhi,Debit Card,Pending
ORD983,01-06-2020,T-Shirt,Clothing,817.91,1267.76,1,1267.76,Siya Singh,Mumbai,Credit Card,Pending
ORD984,01-06-2020,Headphones,Electronics,2730,3276,5,16380,Hrehaan Menon,Lucknow,Debit Card,Pending
ORD985,01-06-2020,Smartphone,Electronics,6542.17,7294.52,1,7294.52,Vihan Sharma,Bengaluru,PayPal,Cancelled
ORD986,01-06-2020,Laptop,Electronics,40950,48116.25,1,48116.25,Ira Sharma,Bengaluru,Credit Card,Cancelled
ORD987,02-06-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Naman Reddy,Jaipur,Credit Card,Pending
ORD988,02-06-2020,Headphones,Electronics,2730,3276,3,9828,Om Sharma,Bengaluru,Debit Card,Cancelled
ORD989,04-06-2020,Headphones,Electronics,2730,3276,2,6552,Arjun Kumar,Kolkata,PayPal,Pending
ORD990,06-06-2020,Smartphone,Electronics,6542.17,7294.52,3,21883.56,Neel Singh,Mumbai,Credit Card,Pending
ORD991,07-06-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Varun Singh,Mumbai,PayPal,Completed
ORD992,09-06-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Advait Singh,Mumbai,Debit Card,Pending
ORD993,11-06-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Vihan Sharma,Bengaluru,Gift Card,Pending
ORD994,11-06-2020,Headphones,Electronics,2730,3276,3,9828,Pari Singh,Mumbai,Debit Card,Cancelled
ORD995,12-06-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Om Sharma,Bengaluru,Debit Card,Cancelled
ORD996,13-06-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Chahat Menon,Lucknow,Debit Card,Pending
ORD997,14-06-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Aarav Sharma,Bengaluru,Credit Card,Cancelled
ORD998,17-06-2020,Book,Books,218.4,251.16,5,1255.8,Arjun Kumar,Kolkata,PayPal,Pending
ORD999,19-06-2020,Book,Books,218.4,251.16,4,1004.64,Ishaan Singh,Mumbai,Credit Card,Completed
ORD1000,19-06-2020,Smartwatch,Electronics,2184,2675.4,1,2675.4,Tathya Menon,Lucknow,Gift Card,Completed
ORD1001,21-06-2020,Headphones,Electronics,2730,3276,3,9828,Devansh Desai,Hyderabad,Gift Card,Pending
ORD1002,21-06-2020,Headphones,Electronics,2730,3276,5,16380,Tejas Patel,Chennai,Amazon Pay,Cancelled
ORD1003,23-06-2020,Book,Books,218.4,251.16,5,1255.8,Gia Reddy,Jaipur,Credit Card,Pending
ORD1004,23-06-2020,Washing Machine,Home Appliances,17472,20966.4,5,104832,Jatin Jain,Ahmedabad,Debit Card,Completed
ORD1005,27-06-2020,Smartwatch,Electronics,2184,2675.4,1,2675.4,Tathya Menon,Lucknow,Gift Card,Pending
ORD1006,28-06-2020,Refrigerator,Home Appliances,21840,25116,2,50232,Avni Kumar,Kolkata,PayPal,Cancelled
ORD1007,28-06-2020,Laptop,Electronics,40950,48116.25,3,144348.75,Ruhi Yadav,Pune,PayPal,Completed
ORD1008,30-06-2020,Smartphone,Electronics,6542.17,7294.52,4,29178.08,Eklavya Gupta,Delhi,Credit Card,Pending
ORD1009,01-07-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Rohan Desai,Hyderabad,Credit Card,Cancelled
ORD1010,01-07-2020,Smartwatch,Electronics,2184,2675.4,3,8026.2,Dhruv Yadav,Pune,Amazon Pay,Completed
ORD1011,01-07-2020,Smartwatch,Electronics,2184,2675.4,1,2675.4,Quasar Desai,Hyderabad,Gift Card,Completed
ORD1012,03-07-2020,Washing Machine,Home Appliances,17472,20966.4,4,83865.6,Pranav Desai,Hyderabad,Amazon Pay,Pending
ORD1013,05-07-2020,Running Shoes,Footwear,2457,3194.1,1,3194.1,Waman Patel,Chennai,PayPal,Completed
ORD1014,05-07-2020,Refrigerator,Home Appliances,21840,25116,1,25116,Yashvi Gupta,Delhi,PayPal,Completed
ORD1015,05-07-2020,Headphones,Electronics,2730,3276,3,9828,Eva Jain,Ahmedabad,Debit Card,Cancelled
ORD1016,06-07-2020,Jeans,Clothing,1747.2,2533.44,4,10133.76,Vihan Sharma,Bengaluru,Credit Card,Completed
ORD1017,07-07-2020,Book,Books,218.4,251.16,5,1255.8,Meher Sharma,Bengaluru,Debit Card,Pending
ORD1018,08-07-2020,Washing Machine,Home Appliances,17472,20966.4,1,20966.4,Rohan Desai,Hyderabad,Debit Card,Pending
ORD1019,08-07-2020,Laptop,Electronics,40950,48116.25,2,96232.5,Uday Desai,Hyderabad,Gift Card,Pending
ORD1020,08-07-2020,Book,Books,218.4,251.16,1,251.16,Aarav Sharma,Bengaluru,Credit Card,Pending
ORD1021,09-07-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Disha Jain,Ahmedabad,Gift Card,Pending
ORD1022,11-07-2020,Washing Machine,Home Appliances,17472,20966.4,5,104832,Kairav Singh,Mumbai,Debit Card,Completed
ORD1023,12-07-2020,Jeans,Clothing,1747.2,2533.44,1,2533.44,Kavya Reddy,Jaipur,Debit Card,Pending
ORD1024,12-07-2020,Washing Machine,Home Appliances,17472,20966.4,3,62899.2,Dhruv Yadav,Pune,Gift Card,Cancelled
ORD1025,13-07-2020,T-Shirt,Clothing,817.91,1267.76,1,1267.76,Pranav Desai,Hyderabad,Amazon Pay,Completed
ORD1026,14-07-2020,Book,Books,218.4,251.16,5,1255.8,Quasar Desai,Hyderabad,Debit Card,Pending
ORD1027,16-07-2020,Laptop,Electronics,40950,48116.25,5,240581.25,Kabir Patel,Chennai,PayPal,Completed
ORD1028,17-07-2020,T-Shirt,Clothing,817.91,1267.76,5,6338.8,Tathya Menon,Lucknow,PayPal,Completed
ORD1029,20-07-2020,Washing Machine,Home Appliances,17472,20966.4,2,41932.8,Saisha Jain,Ahmedabad,Gift Card,Cancelled
ORD1030,22-07-2020,Running Shoes,Footwear,2457,3194.1,2,6388.2,Rashi Yadav,Pune,Gift Card,Pending
ORD1031,23-07-2020,Smartwatch,Electronics,2184,2675.4,5,13377,Jatin Jain,Ahmedabad,PayPal,Cancelled
